Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
2112,None,None,None,None,None,None,[[25.6906214 89.9102117]],None,None,None,None,None
2113,"[[25.7096642 89.9124849]
 [25.7066276 89.9170171]
 [25.705612  89.917952 ]]",None,None,None,None,None,None,None,None,None,None,None
2114,None,None,None,None,None,None,[[25.7109496 89.9124745]],None,None,None,None,None
2115,None,None,None,None,None,None,None,None,None,None,None,None
2116,None,None,None,None,None,None,None,None,None,None,None,None
2117,[[25.7459977 89.9180696]],None,None,None,None,None,None,None,None,None,None,None
2118,[[25.7529759 89.911234 ]],None,None,None,None,None,None,None,None,None,None,None
2119,"[[25.7663696 89.9136419]
 [25.7681876 89.9124359]]",None,None,None,None,None,None,None,None,None,None,None
2120,"[[25.7767152 89.9150628]
 [25.7721879 89.9167359]]",None,None,None,None,None,None,None,None,None,None,[[25.7711607 89.9162614]]
2121,None,None,None,None,None,None,None,None,None,None,None,None
2122,None,None,None,None,None,None,None,None,None,None,None,None
2123,None,None,None,None,None,None,None,None,None,None,None,None
2124,None,None,None,None,None,None,None,None,None,None,None,None
2125,None,None,None,None,None,None,None,None,None,None,None,None
2126,None,None,None,None,None,None,None,None,None,None,None,None
2127,None,None,None,None,None,None,None,None,None,None,None,None
2128,None,None,None,None,None,None,None,None,None,None,None,None
2129,None,None,None,None,None,None,None,None,None,None,None,None
2130,None,None,None,None,None,None,None,None,None,None,None,None
2131,None,None,None,None,None,None,None,None,None,None,None,None
2132,None,None,None,None,None,None,None,None,None,None,None,None
2133,None,None,None,None,None,None,None,None,None,None,None,None
2134,None,None,None,None,None,None,None,None,None,None,None,None
2135,None,None,None,None,None,None,None,None,None,None,None,None
2136,None,None,None,None,None,None,None,None,None,None,None,None
2137,None,None,None,None,None,None,None,None,None,None,None,None
2138,None,None,None,None,None,None,None,None,None,None,None,None
2139,None,None,None,None,None,None,None,None,None,None,None,None
2140,None,None,None,None,None,None,None,None,None,None,None,None
2141,[[25.9832675 89.9176247]],None,None,None,None,None,None,None,None,None,None,None
2142,None,None,None,None,None,None,None,None,None,None,None,None
2143,None,None,None,None,None,None,None,None,None,None,None,None
2144,"[[26.0193804 89.9117433]
 [26.0125088 89.912389 ]
 [26.0121003 89.911871 ]
 [26.0122763 89.9127441]]",None,None,None,None,None,None,None,None,None,None,None
2145,"[[26.0205717 89.9182141]
 [26.0238142 89.918084 ]]",[[26.0238142 89.918084 ]],None,None,None,None,None,None,None,None,None,None
2146,"[[26.0394058 89.9138025]
 [26.0399096 89.9178919]]",None,None,None,None,None,None,None,None,None,None,None
2147,"[[26.0428402 89.9124736]
 [26.0449461 89.9158863]
 [26.0449575 89.9159228]
 [26.0481728 89.9149542]]","[[26.0449461 89.9158863]
 [26.0449575 89.9159228]]",None,None,None,None,None,None,None,None,None,None
2148,None,None,None,None,None,None,None,None,[[26.0584391 89.9120219]],None,None,None
2149,None,None,None,None,None,None,None,None,None,None,None,None
2150,None,None,None,None,None,None,None,None,None,None,None,None
2151,"[[26.0872129 89.915205 ]
 [26.0868163 89.9157622]
 [26.0874653 89.9154558]
 [26.0875222 89.9187887]
 [26.0880729 89.9180223]]",None,None,None,None,None,[[26.0852413 89.913692 ]],None,None,None,None,None
2152,None,None,None,None,None,None,None,None,None,None,None,None
2153,None,None,None,None,None,None,None,None,None,None,None,None
2154,"[[26.1131392 89.9197057]
 [26.1116312 89.914751 ]]",None,None,None,None,None,None,None,None,None,None,None
2155,None,None,None,None,None,None,None,None,None,None,None,None
2156,None,None,None,None,None,None,None,None,None,None,None,None
2157,None,None,None,None,None,None,None,None,None,None,None,None
2158,None,None,None,None,None,None,None,None,None,None,None,None
2159,None,None,None,None,None,None,None,None,None,None,None,None
2160,None,None,None,None,None,None,None,None,None,None,None,None
2161,None,None,None,None,None,None,None,None,None,None,None,None
2162,None,None,None,None,None,None,None,None,None,None,None,None
2163,None,None,None,None,None,None,None,None,None,None,None,None
2164,None,None,None,None,None,None,None,None,None,None,None,None
2165,None,None,None,None,None,None,None,None,None,None,None,None
2166,None,None,None,None,None,None,None,None,None,None,None,None
2167,None,None,None,None,None,None,None,None,None,None,None,None
2168,None,None,None,None,None,None,None,None,None,None,None,None
2169,None,None,None,None,None,None,None,None,None,None,None,None
2170,None,None,None,None,None,None,None,None,None,None,None,None
2171,None,None,None,None,None,None,None,None,None,None,None,None
2172,[[26.2970475 89.9154537]],None,None,None,None,None,None,None,None,None,None,None
2173,[[26.3092473 89.911386 ]],[[26.3092473 89.911386 ]],None,None,None,None,None,None,None,None,None,None
2174,None,None,None,None,None,None,None,None,None,None,None,None
2175,None,None,None,None,None,None,None,None,None,None,None,None
2176,[[26.3346333 89.9176167]],None,None,None,None,None,None,None,None,None,None,None
2177,None,None,None,None,None,None,None,None,None,None,None,None
2178,None,None,None,None,None,None,None,None,None,None,None,None
2179,[[26.3657339 89.9166137]],None,None,None,None,None,[[26.3652407 89.9156201]],None,None,None,None,None
2180,None,None,None,None,None,None,None,None,None,None,None,None
2181,None,None,None,None,None,None,None,None,None,None,None,None
2182,[[26.3947663 89.9163194]],None,None,None,None,None,None,None,None,None,None,None
2183,[[26.4024958 89.9173132]],None,None,None,None,None,None,None,None,None,None,None
2184,None,None,None,None,None,None,None,None,None,None,None,None
2185,[[25.4741995 89.9290787]],None,None,None,None,None,None,None,None,None,None,None
2186,"[[25.4815493 89.9225351]
 [25.48037   89.920494 ]]",[[25.48037  89.920494]],None,None,None,None,None,None,None,None,None,None
2187,None,None,None,None,None,None,None,None,None,None,None,None
2188,[[25.506552 89.922684]],None,None,None,None,None,None,None,None,None,None,None
2189,None,None,None,None,None,None,None,None,None,None,None,None
2190,None,None,None,None,None,None,None,None,None,None,None,None
2191,None,None,None,None,None,None,None,None,None,None,None,None
2192,None,None,None,None,None,None,None,None,None,None,None,None
2193,None,None,None,None,None,None,None,None,None,None,None,None
2194,"[[25.5647034 89.928213 ]
 [25.5641197 89.9289741]]",None,None,None,None,None,None,None,None,None,None,None
2195,None,None,None,None,None,None,None,None,None,None,None,None
2196,None,None,None,None,None,None,None,None,None,None,None,None
2197,[[25.594795 89.920136]],None,None,None,None,None,None,None,None,None,None,None
2198,"[[25.60151585 89.92187715]
 [25.6045884  89.9256998 ]
 [25.6046171  89.925677  ]
 [25.604589   89.9257377 ]
 [25.6019446  89.9205074 ]
 [25.6071333  89.9225002 ]
 [25.6075488  89.9216373 ]
 [25.6074292  89.9204319 ]
 [25.6077322  89.9209285 ]]",[[25.6075488 89.9216373]],None,None,None,None,[[25.6061654 89.9203867]],None,None,"[[25.6069131 89.9210431]
 [25.6068965 89.9209835]]",None,None
2199,None,None,None,None,None,None,None,None,None,None,None,None
2200,None,None,None,None,None,None,None,None,None,None,None,None
2201,None,None,None,None,None,None,None,None,None,None,None,None
2202,"[[25.6494359 89.92435  ]
 [25.6495716 89.9240968]]",None,None,None,None,None,None,None,None,None,None,None
2203,"[[25.6598526 89.9276592]
 [25.6562762 89.9209449]]",None,None,None,None,None,None,None,None,None,None,None
2204,None,None,None,None,None,None,None,None,None,None,None,None
2205,"[[25.6723879 89.9229288]
 [25.673455  89.9284923]
 [25.6776072 89.9229873]
 [25.6768218 89.9228   ]
 [25.6759682 89.9230256]
 [25.6751306 89.9249348]]",None,None,None,None,None,None,None,None,None,None,"[[25.6776072 89.9229873]
 [25.6754304 89.9244405]
 [25.6749436 89.9251033]]"
2206,None,None,None,None,None,None,None,None,None,None,None,None
2207,"[[25.6921728 89.9251865]
 [25.6907791 89.9255352]]",None,None,None,None,None,None,None,None,None,None,None
2208,None,None,None,None,None,None,None,None,None,None,None,None
2209,None,None,None,None,None,None,None,None,None,None,None,None
2210,None,None,None,None,None,None,None,None,None,None,None,None
2211,"[[25.7364525 89.9258818]
 [25.735902  89.922176 ]
 [25.7359125 89.9265695]
 [25.7354154 89.9243168]
 [25.7310252 89.9265836]]","[[25.7359125 89.9265695]
 [25.7354154 89.9243168]]",None,None,None,[[25.7370712 89.9240597]],[[25.7370185 89.9239424]],None,None,"[[25.731998  89.9228268]
 [25.7358811 89.9231098]]",None,None
2212,None,None,None,None,None,None,None,None,None,None,None,None
2213,None,None,None,None,None,None,None,None,None,None,None,None
2214,None,None,None,None,None,None,None,None,None,None,None,None
2215,None,None,None,None,None,None,None,None,None,None,None,None
2216,[[25.788564  89.9264912]],None,None,None,None,None,None,None,None,None,None,None
2217,"[[25.7951085 89.9279398]
 [25.7949156 89.9278603]
 [25.7943055 89.9280813]
 [25.7935264 89.9279518]]",None,None,None,None,None,[[25.7953835 89.9283525]],None,None,None,None,None
2218,None,None,None,None,None,None,None,None,None,None,None,None
2219,None,None,None,None,None,None,None,None,None,None,None,None
2220,[[25.823699 89.92962 ]],None,None,None,None,None,None,None,None,None,None,None
2221,None,None,None,None,None,None,None,None,None,None,None,None
2222,None,None,None,None,None,None,None,None,None,None,None,None
2223,None,None,None,None,None,None,None,None,None,None,None,None
2224,None,None,None,None,None,None,None,None,None,None,None,None
2225,None,None,None,None,None,None,None,None,None,None,None,None
2226,None,None,None,None,None,None,None,None,None,None,None,None
2227,None,None,None,None,None,None,None,None,None,None,None,None
2228,None,None,None,None,None,None,None,None,None,None,None,None
2229,[[25.9141949 89.9218773]],None,None,None,None,None,None,None,None,None,None,None
2230,None,None,None,None,None,None,None,None,None,None,None,None
2231,None,None,None,None,None,None,None,None,None,None,None,None
2232,None,None,None,None,None,None,None,None,None,None,None,None
2233,None,None,None,None,None,None,None,None,None,None,None,None
2234,None,None,None,None,None,None,None,None,None,None,None,None
2235,None,None,None,None,None,None,None,None,None,None,None,None
2236,None,None,None,None,None,None,None,None,None,None,None,None
2237,None,None,None,None,None,None,None,None,None,None,None,None
2238,None,None,None,None,None,None,None,None,None,None,None,None
2239,"[[26.017124  89.9216111]
 [26.0166724 89.9217895]
 [26.0165503 89.9201252]]",None,None,None,None,None,None,None,None,None,None,None
2240,None,None,None,None,None,None,None,None,None,None,None,None
2241,"[[26.03975165 89.92464175]
 [26.0353826  89.9238853 ]
 [26.0361875  89.9279837 ]
 [26.035031   89.9231027 ]]",None,None,None,None,None,None,None,None,None,None,None
2242,[[26.0443238 89.9229873]],None,None,None,None,None,None,None,None,None,None,None
2243,None,None,None,None,None,None,None,None,None,None,None,None
2244,"[[26.065675  89.926996 ]
 [26.0680565 89.925968 ]]",None,None,None,None,None,None,None,None,None,None,None
2245,None,None,None,None,None,None,None,None,None,None,None,None
2246,None,None,None,None,None,None,None,None,None,None,None,None
2247,None,None,None,None,None,None,None,None,None,None,None,None
2248,None,None,None,None,None,None,None,None,None,None,None,None
2249,"[[26.1194639 89.9224396]
 [26.1194696 89.9217757]
 [26.1195861 89.9215967]
 [26.11931   89.9200826]
 [26.1192697 89.9200172]
 [26.1143226 89.9238474]
 [26.1139159 89.9235399]
 [26.1142028 89.9209882]
 [26.1129076 89.9253917]]",None,None,None,None,None,None,[[26.1124633 89.9250339]],None,"[[26.1179081 89.9227852]
 [26.1178271 89.9222035]]",None,None
2250,None,None,None,None,None,None,None,[[26.1214251 89.9212953]],None,None,None,None
2251,"[[26.1316495 89.9243961]
 [26.1359238 89.9253233]]",[[26.1359238 89.9253233]],None,None,None,None,None,None,None,None,None,None
2252,None,None,None,None,None,None,None,None,None,None,None,None
2253,None,None,None,None,None,None,None,None,None,None,None,None
2254,None,None,None,None,None,None,None,None,None,None,None,None
2255,None,None,None,None,None,None,None,None,None,None,None,None
2256,None,None,None,None,None,None,None,None,None,None,None,None
2257,None,None,None,None,None,None,None,None,None,None,None,None
2258,None,None,None,None,None,None,None,None,None,None,None,None
2259,None,None,None,None,None,None,None,None,None,None,None,None
2260,None,None,None,None,None,None,None,None,None,None,None,None
2261,None,None,None,None,None,None,None,None,None,None,None,None
2262,None,None,None,None,None,None,None,None,None,None,None,None
2263,None,None,None,None,None,None,None,None,None,None,None,None
2264,None,None,None,None,None,None,None,None,None,None,None,None
2265,None,None,None,None,None,None,None,None,None,None,None,None
2266,None,None,None,None,None,None,None,None,None,None,None,None
2267,None,None,None,None,None,None,None,None,None,None,None,None
2268,None,None,None,None,None,None,None,None,None,None,None,None
2269,None,None,None,None,None,None,None,None,None,None,None,None
2270,None,None,None,None,None,None,None,None,None,None,None,None
2271,None,None,None,None,None,None,None,None,None,None,None,None
2272,None,None,None,None,None,None,None,None,None,None,None,None
2273,None,None,None,None,None,None,None,None,None,None,None,None
2274,None,None,None,None,None,None,None,None,None,None,None,None
2275,None,None,None,None,None,None,None,None,None,None,None,None
2276,None,None,None,None,None,None,None,None,None,None,None,None
2277,None,None,None,None,None,None,None,None,None,None,None,None
2278,None,None,None,None,None,None,None,None,None,None,None,None
2279,[[26.41952   89.9205084]],None,None,None,None,None,None,None,None,None,None,None
2280,"[[25.4775123 89.9341347]
 [25.4763833 89.9332412]
 [25.4739631 89.9347258]
 [25.4731955 89.9327936]]",None,None,None,None,None,None,[[25.473721  89.9313301]],None,[[25.4733093 89.9305174]],None,None
2281,[[25.480913 89.932991]],None,None,None,None,None,None,None,None,None,None,None
2282,None,None,None,None,None,None,None,None,None,None,None,None
2283,[[25.5027691 89.9343529]],[[25.5027691 89.9343529]],None,None,None,None,None,None,None,None,None,None
2284,None,None,None,None,None,None,None,None,None,None,None,None
2285,None,None,None,None,None,None,None,None,None,None,None,None
2286,None,None,None,None,None,None,None,None,None,None,None,None
2287,None,None,None,None,None,None,None,None,None,None,None,None
2288,None,None,None,None,None,None,None,None,None,None,None,None
2289,"[[25.5656424 89.9337768]
 [25.5696284 89.9303752]
 [25.5653494 89.9371559]]",None,None,None,None,[[25.5649526 89.9376417]],None,None,None,None,None,None
2290,None,None,None,None,None,None,None,None,None,None,None,None
2291,None,None,None,None,None,None,None,None,None,None,None,None
2292,[[25.5930371 89.937808 ]],None,None,None,None,None,None,None,None,None,None,None
2293,None,None,None,None,None,None,None,None,None,None,None,None
2294,[[25.6117273 89.936441 ]],None,None,None,None,None,None,None,None,None,None,None
2295,"[[25.6217034 89.9345291]
 [25.6271427 89.9359389]
 [25.624291  89.9389586]]",None,None,None,None,None,None,None,None,None,None,None
2296,None,None,None,None,None,None,None,None,None,None,None,None
2297,None,None,None,None,None,None,None,None,None,None,None,None
2298,None,None,None,None,None,None,None,None,None,None,None,None
2299,[[25.669074  89.9345621]],None,None,None,None,None,None,None,None,None,None,None
2300,[[25.6735577 89.9379923]],None,None,None,None,None,None,None,None,None,None,None
2301,None,None,None,None,None,None,None,None,None,None,None,None
2302,None,None,None,None,None,None,None,None,None,None,None,None
2303,None,None,None,None,None,None,None,None,None,None,None,None
2304,None,None,None,None,None,None,None,None,None,None,None,None
2305,None,None,None,None,None,None,None,None,None,None,None,None
2306,[[25.7325839 89.9376987]],None,None,None,None,None,None,None,None,None,None,None
2307,None,None,None,None,None,None,None,None,None,None,None,None
