Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
361,None,None,None,None,None,None,None,None,None,None,None,None
362,None,None,None,None,None,None,[[27.788717 79.701112]],None,None,None,None,None
363,None,None,None,None,None,None,None,None,None,None,None,None
364,None,None,None,None,None,None,None,None,None,None,None,None
365,None,None,None,None,None,None,None,None,None,None,None,None
366,None,None,None,None,None,None,None,None,None,None,None,None
367,[[26.9207163 79.7194047]],None,None,None,None,None,None,None,None,None,None,None
368,None,None,None,None,None,None,None,None,None,None,None,None
369,None,None,None,None,None,None,None,None,None,None,None,None
370,"[[26.9550956 79.7181953]
 [26.9550435 79.7182225]]",None,None,None,None,None,None,None,None,None,None,None
371,[[26.9674727 79.7121717]],None,None,None,None,None,None,None,None,None,None,None
372,[[26.9713018 79.7161092]],[[26.9713018 79.7161092]],None,None,None,None,None,None,None,None,None,None
373,"[[26.9832697 79.7127742]
 [26.9829951 79.7129342]]",None,None,None,None,None,None,None,None,None,None,None
374,[[26.9927883 79.7151798]],None,None,None,None,None,None,None,None,None,None,None
375,"[[27.0050612 79.7118169]
 [27.0058717 79.7117225]]",None,None,None,None,None,None,None,None,None,None,None
376,None,None,None,None,None,None,None,None,None,None,None,None
377,None,None,None,None,None,None,None,None,None,None,None,None
378,None,None,None,None,None,None,None,None,None,None,None,None
379,"[[27.0430399 79.7159588]
 [27.0429815 79.7159742]
 [27.0474825 79.7142411]
 [27.047947  79.713923 ]]",None,None,None,None,None,None,None,None,None,None,[[27.0457204 79.7164985]]
380,None,None,None,None,None,None,None,None,None,None,None,None
381,None,None,None,None,None,None,None,None,None,None,None,None
382,None,None,None,None,None,None,None,None,None,None,None,None
383,None,None,None,None,None,None,None,None,None,None,None,None
384,None,None,None,None,None,None,None,None,None,None,None,None
385,"[[27.1080373 79.7182624]
 [27.1080384 79.7182633]]",None,None,None,None,None,None,None,None,None,None,[[27.1061673 79.7181001]]
386,"[[27.118089  79.7124862]
 [27.1175947 79.7143822]]",None,None,None,None,None,None,None,None,"[[27.1182873 79.71234  ]
 [27.118089  79.7124862]
 [27.1184145 79.7167124]]",None,None
387,None,None,None,None,None,None,None,None,None,None,None,None
388,None,None,None,None,None,None,None,None,None,None,None,None
389,[[27.149687  79.7191736]],None,None,None,None,None,None,None,None,None,None,None
390,None,None,None,None,None,None,None,None,None,None,None,[[27.159292  79.7154313]]
391,None,None,None,None,None,None,None,None,None,None,None,None
392,[[27.1752061 79.7161493]],None,None,None,None,None,None,None,None,None,None,None
393,"[[27.1812245 79.7106639]
 [27.1856986 79.7134925]]",None,None,None,None,None,None,None,None,None,None,None
394,None,None,None,None,None,None,None,None,None,None,None,None
395,None,None,None,None,None,None,None,None,None,None,None,None
396,None,None,None,None,None,None,None,None,None,None,None,None
397,None,None,None,None,None,None,None,None,None,None,None,None
398,None,None,None,None,None,None,None,None,None,None,None,None
399,None,None,None,None,None,None,None,None,None,None,None,None
400,None,None,None,None,None,None,None,None,None,None,None,None
401,"[[27.26794505 79.71011295]
 [27.2671039  79.7166275 ]]",None,None,None,None,None,None,None,None,None,None,None
402,None,None,None,None,None,None,None,None,None,None,None,None
403,[[27.28389  79.710281]],None,None,None,None,None,None,None,None,None,None,None
404,None,None,None,None,None,None,None,None,None,None,None,None
405,None,None,None,None,None,None,None,None,None,None,None,None
406,None,None,None,None,None,None,None,None,None,None,None,None
407,"[[27.324223  79.7146699]
 [27.3210895 79.716955 ]]",None,None,None,None,None,None,None,[[27.3210563 79.7160117]],None,None,"[[27.3218296 79.7159094]
 [27.3211085 79.7160301]]"
408,None,None,None,None,None,None,None,None,None,None,None,None
409,None,None,None,None,None,None,None,None,None,None,None,None
410,None,None,None,None,None,None,None,None,None,None,None,None
411,None,None,None,None,None,None,None,None,None,None,None,None
412,None,None,None,None,None,None,None,None,None,None,None,None
413,None,None,None,None,None,None,None,None,None,None,None,None
414,[[27.3976235 79.712459 ]],None,None,None,None,None,None,None,None,None,None,None
415,None,None,None,None,None,None,None,None,None,None,None,None
416,None,None,None,None,None,None,None,None,None,None,None,None
417,[[27.4214203 79.7131953]],None,None,None,None,None,None,None,None,None,None,None
418,None,None,None,None,None,None,None,None,None,None,None,None
419,None,None,None,None,None,None,None,None,None,None,None,None
420,None,None,None,None,None,None,None,None,None,None,None,None
421,None,None,None,None,None,None,None,None,None,None,None,None
422,None,None,None,None,None,None,None,None,None,None,None,None
423,None,None,None,None,None,None,None,None,None,None,None,None
424,[[27.493185 79.717853]],None,None,None,None,None,None,None,None,None,None,None
425,None,None,None,None,None,None,None,None,None,None,None,[[27.504859  79.7147468]]
426,None,None,None,None,None,None,None,None,None,None,None,None
427,None,None,None,None,None,None,None,None,None,None,None,None
428,[[27.5359035 79.7155372]],[[27.5359035 79.7155372]],None,None,None,None,None,None,None,None,None,None
429,[[27.54887215 79.7150903 ]],None,None,None,None,None,None,None,None,None,None,None
430,None,None,None,None,None,None,None,None,None,None,None,None
431,None,None,None,None,None,None,None,None,None,None,None,None
432,None,None,None,None,None,None,None,None,None,None,None,None
433,None,None,None,None,None,None,None,None,None,None,None,None
434,None,None,None,None,None,None,None,None,None,None,None,None
435,None,None,None,None,None,None,None,None,None,None,None,None
436,None,None,None,None,None,None,None,None,None,None,None,None
437,None,None,None,None,None,None,None,None,None,None,None,None
438,None,None,None,None,None,None,None,None,None,None,None,None
439,None,None,None,None,None,None,None,None,None,None,None,None
440,None,None,None,None,None,None,None,None,None,None,None,None
441,[[27.6684391 79.7127789]],[[27.6684391 79.7127789]],None,None,None,None,None,None,None,None,None,None
442,None,None,None,None,None,None,None,None,None,None,None,None
443,None,None,None,None,None,None,None,None,None,None,None,None
444,[[27.6993382 79.7133927]],None,None,None,None,None,None,None,None,None,None,None
445,None,None,None,None,None,None,None,None,None,None,None,None
446,None,None,None,None,None,None,None,None,None,None,None,None
447,None,None,None,None,None,None,None,None,None,None,None,None
448,None,None,None,None,None,None,None,None,None,None,None,None
449,None,None,None,None,None,None,None,None,None,None,None,None
450,None,None,None,None,None,None,None,None,None,None,None,None
451,None,None,None,None,None,None,None,None,None,[[27.7617847 79.7160917]],None,None
452,None,None,None,None,None,None,None,None,None,None,None,None
453,None,None,None,None,None,None,None,None,None,None,None,None
454,None,None,None,None,None,None,None,None,None,None,None,None
455,None,None,None,None,None,None,None,None,None,None,None,None
456,None,None,None,None,None,None,None,None,None,None,None,None
457,[[26.9151306 79.7248115]],None,None,None,None,None,None,None,None,None,None,None
458,None,None,None,None,None,None,None,None,None,None,None,None
459,None,None,None,None,None,None,None,None,None,None,None,None
460,None,None,None,None,None,None,None,[[26.9477728 79.7219504]],None,None,None,None
461,None,None,None,None,None,None,None,None,None,None,None,None
462,None,None,None,None,None,None,None,None,None,None,None,None
463,[[26.9700569 79.7256173]],None,None,None,None,None,None,None,None,None,None,None
464,"[[26.9816998 79.7266263]
 [26.9815023 79.7267697]]",[[26.9816998 79.7266263]],None,None,None,None,None,None,None,None,None,None
465,None,None,None,None,None,None,None,None,None,None,None,None
466,[[27.0098643 79.7270459]],None,None,None,None,None,None,None,None,None,None,None
467,None,None,None,None,None,None,None,None,None,None,None,None
468,None,None,None,None,None,None,None,None,None,None,None,None
469,None,None,None,None,None,None,None,None,None,None,None,None
470,None,None,None,None,None,None,None,None,None,None,None,None
471,None,None,None,None,None,None,None,None,None,None,None,None
472,None,None,None,None,None,None,None,None,None,[[27.0679244 79.7203865]],None,None
473,None,None,None,None,None,None,None,None,None,None,None,None
474,None,None,None,None,None,None,None,None,None,None,None,None
475,[[27.0989263 79.7259884]],None,None,None,None,None,None,None,None,None,None,None
476,"[[27.1053977 79.7280415]
 [27.1000468 79.7261129]
 [27.100211  79.7245635]
 [27.1048407 79.7290864]
 [27.1089766 79.7281621]
 [27.1099109 79.7286753]]",None,None,None,None,None,None,None,None,"[[27.100503  79.728583 ]
 [27.1053012 79.7273373]
 [27.106935  79.7291394]
 [27.107231  79.729303 ]
 [27.1082099 79.727698 ]]",None,"[[27.108249  79.7276819]
 [27.1082785 79.7276866]
 [27.1085012 79.7229877]]"
477,"[[27.110287  79.7279981]
 [27.1104306 79.7253293]
 [27.1142741 79.7280869]
 [27.1143475 79.7255969]
 [27.1156607 79.7279147]
 [27.1194374 79.7289027]
 [27.117     79.7276   ]
 [27.1177848 79.7233701]
 [27.1170775 79.7298827]
 [27.1153072 79.7249617]
 [27.1151945 79.7294569]
 [27.1151634 79.7243833]
 [27.1148331 79.7258688]
 [27.1149623 79.7247148]]","[[27.1170775 79.7298827]
 [27.1149623 79.7247148]]",None,None,None,None,"[[27.112661  79.7299608]
 [27.1127793 79.7298744]]",[[27.116186  79.7257854]],"[[27.118293  79.7278087]
 [27.118293  79.727809 ]]","[[27.1143475 79.7255969]
 [27.1193177 79.7280116]
 [27.1175032 79.7257876]
 [27.1166588 79.7275663]
 [27.1183193 79.7214609]]",None,"[[27.1144639 79.72476  ]
 [27.1144812 79.7248539]
 [27.1194258 79.7265206]
 [27.116997  79.7283854]
 [27.1170421 79.7290353]
 [27.1169224 79.7295015]]"
478,"[[27.1229    79.7201   ]
 [27.122279  79.720973 ]
 [27.1216707 79.7212597]
 [27.12305   79.7262359]
 [27.1213109 79.7254249]
 [27.1209617 79.7253665]
 [27.1234093 79.72488  ]
 [27.1209931 79.7243872]
 [27.1222922 79.723644 ]
 [27.122301  79.7235426]
 [27.1222877 79.7231821]
 [27.1206966 79.7232024]
 [27.1231965 79.7223816]
 [27.1207102 79.722218 ]]",[[27.1213109 79.7254249]],None,None,None,None,None,None,None,"[[27.1230532 79.7262497]
 [27.1205016 79.7273052]
 [27.1211188 79.7284769]
 [27.1224294 79.722612 ]
 [27.1218435 79.7224124]
 [27.122922  79.7219725]
 [27.1228545 79.721873 ]]",None,None
479,None,None,None,None,None,None,None,None,None,None,None,None
480,"[[27.1449176 79.7253106]
 [27.1415025 79.72246  ]]",None,None,None,None,None,None,None,None,None,None,None
481,"[[27.1506835 79.723096 ]
 [27.1521816 79.7289208]]",None,None,None,None,None,None,None,None,None,None,None
482,None,None,None,None,None,None,None,None,None,None,None,None
483,[[27.1740276 79.7246402]],None,None,None,None,None,None,None,None,None,None,None
484,None,None,None,None,None,None,None,None,None,None,None,None
485,None,None,None,None,None,None,None,None,None,None,None,None
486,[[27.2091364 79.7261161]],None,None,None,None,None,None,None,None,None,None,None
487,"[[27.2111    79.722846 ]
 [27.2146295 79.7286543]]",None,None,None,None,None,None,None,None,"[[27.2169595 79.7261986]
 [27.2161018 79.7266684]]",None,None
488,None,None,None,None,None,None,None,None,None,None,None,None
489,None,None,None,None,None,None,None,None,None,None,None,None
490,None,None,None,None,None,None,None,None,None,None,None,None
491,None,None,None,None,None,None,None,None,"[[27.2586559 79.7232496]
 [27.2586327 79.7232519]]",None,None,None
492,[[27.2688531 79.7245635]],None,None,None,None,None,None,None,None,None,None,None
493,None,None,None,None,None,None,None,None,None,None,None,[[27.2799917 79.7289154]]
494,None,None,None,None,None,None,None,None,None,None,None,None
495,None,None,None,None,None,None,None,None,None,None,None,None
496,[[27.3078085 79.7224108]],None,None,None,None,None,None,None,None,None,None,None
497,None,None,None,None,None,None,None,None,None,None,None,None
498,None,None,None,None,None,None,None,None,None,None,None,None
499,None,None,None,None,None,None,None,None,None,None,None,None
500,None,None,None,None,None,None,None,None,None,None,None,None
501,None,None,None,None,None,None,None,None,None,None,None,None
502,None,None,None,None,None,None,None,None,None,None,None,None
503,None,None,None,None,None,None,None,None,None,None,None,None
504,None,None,None,None,None,None,None,None,None,None,None,None
505,None,None,None,None,None,None,None,None,None,None,None,None
506,None,None,None,None,None,None,None,None,None,None,None,None
507,None,None,None,None,None,None,None,None,None,None,None,None
508,None,None,None,None,None,None,None,None,None,None,None,None
509,None,None,None,None,None,None,None,None,None,None,None,None
510,None,None,None,None,None,None,None,None,None,None,None,None
511,None,None,None,None,None,None,None,None,None,None,None,None
512,None,None,None,None,None,None,None,None,None,None,None,None
513,None,None,None,None,None,None,None,None,None,None,None,None
514,None,None,None,None,None,None,None,None,None,None,None,None
515,None,None,None,None,None,None,None,None,None,None,None,None
516,None,None,None,None,None,None,None,None,None,None,None,None
517,None,None,None,None,None,None,None,None,None,None,None,None
518,None,None,None,None,None,None,None,None,None,None,None,None
519,[[27.5343035 79.7203565]],[[27.5343035 79.7203565]],None,None,None,None,None,None,None,None,None,None
520,None,None,None,None,None,None,None,None,None,None,None,None
521,"[[27.5581703 79.7231403]
 [27.5554265 79.7262718]]",None,None,None,None,None,None,None,None,None,None,None
522,None,None,None,None,None,None,None,None,None,None,None,None
523,None,None,None,None,None,None,None,None,None,None,None,None
524,None,None,None,None,None,None,None,None,None,None,None,None
525,None,None,None,None,None,None,None,None,None,None,None,None
526,None,None,None,None,None,None,None,None,None,None,None,None
527,None,None,None,None,None,None,None,None,None,None,None,None
528,None,None,None,None,None,None,None,None,None,None,None,None
529,None,None,None,None,None,None,None,None,None,None,None,None
530,[[27.649862  79.7297925]],None,None,None,None,None,None,None,None,None,None,None
531,None,None,None,None,None,None,None,None,None,None,None,None
532,None,None,None,None,None,None,None,None,None,None,None,None
533,None,None,None,None,None,None,None,None,None,None,None,None
534,None,None,None,None,None,None,None,None,None,None,None,None
535,None,None,None,None,None,None,None,None,None,None,None,None
536,None,None,None,None,None,None,None,None,None,None,None,None
537,[[27.7142866 79.7262758]],None,None,None,None,None,None,None,None,None,None,None
538,None,None,None,None,None,None,None,None,None,None,None,None
539,None,None,None,None,None,None,None,None,None,None,None,None
540,None,None,None,None,None,None,None,None,None,None,None,None
541,None,None,None,None,None,None,None,None,None,None,None,None
542,None,None,None,None,None,None,None,None,None,None,None,None
