Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
352,"[[23.573592  85.6315335]
 [23.5759573 85.6321155]
 [23.5760137 85.6323085]
 [23.577282  85.6314466]
 [23.577852  85.6340005]
 [23.5708483 85.6395132]]",[[23.5759573 85.6321155]],None,None,None,[[23.5781249 85.6371118]],[[23.5785923 85.63053  ]],None,None,None,None,[[23.5791911 85.6380461]]
353,"[[23.5858182 85.6309598]
 [23.5851764 85.6318313]
 [23.5829771 85.6324353]
 [23.5818725 85.6390728]]",None,None,None,None,None,None,None,None,"[[23.5840925 85.635137 ]
 [23.5829691 85.6384056]]",None,None
354,None,None,None,None,None,None,None,None,None,None,None,None
355,None,None,None,None,None,None,None,None,None,None,None,None
356,None,None,None,None,None,None,None,None,None,None,None,None
357,"[[23.6257468 85.6348336]
 [23.624022  85.6366042]
 [23.6244142 85.6368342]]",None,None,None,None,None,None,None,None,None,None,None
358,None,None,None,None,None,None,None,None,None,None,None,None
359,None,None,None,None,None,None,None,None,None,None,None,None
360,None,None,None,None,None,None,None,None,None,None,None,None
361,None,None,None,None,None,None,None,None,None,None,None,None
362,None,None,None,None,None,None,None,None,None,None,None,None
363,None,None,None,None,None,None,None,None,None,None,None,None
364,None,None,None,None,None,None,None,None,None,None,None,None
365,None,None,None,None,None,None,None,None,None,None,None,None
366,None,None,None,None,None,None,None,None,None,[[23.7108717 85.6302276]],None,None
367,None,None,None,None,None,None,None,None,None,None,None,None
368,"[[23.7333502 85.6302581]
 [23.7325935 85.6361177]
 [23.7342102 85.6374099]
 [23.7356198 85.6377172]]",None,None,None,None,None,None,None,None,[[23.7392466 85.6310537]],None,None
369,None,None,None,None,None,None,None,None,None,None,None,None
370,None,None,None,None,None,None,None,None,None,None,None,None
371,None,None,None,None,None,None,None,None,None,None,None,None
372,None,None,None,None,None,None,None,None,None,None,None,None
373,[[23.7814664 85.6365169]],None,None,None,None,None,None,None,None,None,None,None
374,"[[23.7928087 85.6322457]
 [23.7937318 85.632085 ]
 [23.7933586 85.6328208]
 [23.795095  85.635674 ]
 [23.7944936 85.6376694]]",None,None,None,None,None,None,None,[[23.7920167 85.6321483]],[[23.7965213 85.6353777]],None,None
375,None,None,None,None,None,None,None,None,None,None,None,None
376,None,None,None,None,None,None,None,None,None,None,None,None
377,None,None,None,None,None,None,None,None,None,None,None,None
378,None,None,None,None,None,None,None,None,None,None,None,None
379,[[23.8404406 85.6351663]],None,None,None,None,None,None,None,None,None,None,None
380,None,None,None,None,None,None,None,None,None,None,None,None
381,None,None,None,None,None,None,None,None,None,None,None,None
382,None,None,None,None,None,None,None,None,None,None,None,None
383,None,None,None,None,None,None,None,None,None,None,None,None
384,None,None,None,None,None,None,None,None,None,None,None,None
385,None,None,None,None,None,None,None,None,None,None,None,None
386,None,None,None,None,None,None,None,None,None,None,None,None
387,None,None,None,None,None,None,None,None,None,None,None,None
388,None,None,None,None,None,None,None,None,None,None,None,None
389,None,None,None,None,None,None,None,None,None,None,None,None
390,None,None,None,None,None,None,None,None,None,None,None,None
391,None,None,None,None,None,None,None,None,None,None,None,None
392,None,None,None,None,None,None,None,None,None,None,None,None
393,None,None,None,None,None,None,None,None,None,None,None,None
394,None,None,None,None,None,None,None,None,None,None,None,None
395,[[23.4469739 85.6481551]],None,None,None,None,None,None,None,[[23.4461529 85.6486349]],None,None,None
396,None,None,None,None,None,None,None,None,None,None,None,None
397,None,None,None,None,None,None,None,None,None,None,None,None
398,None,None,None,None,None,None,None,None,None,None,None,None
399,None,None,None,None,None,None,None,None,None,None,None,None
400,"[[23.4910134 85.6441036]
 [23.4910475 85.6440543]]",None,None,None,None,None,None,None,None,None,None,None
401,None,None,None,None,None,None,None,None,None,None,None,None
402,[[23.5161479 85.6427853]],None,None,None,None,None,None,None,None,None,None,None
403,[[23.5213557 85.6410013]],None,None,None,None,None,None,None,None,[[23.527065  85.6460561]],None,None
404,[[23.530151  85.6415156]],None,None,None,None,None,None,None,None,None,None,None
405,None,None,None,None,None,None,None,None,None,None,None,None
406,None,None,None,None,None,None,None,None,None,None,None,None
407,"[[23.5683129 85.6425406]
 [23.569217  85.641123 ]
 [23.5648857 85.6402809]
 [23.5623786 85.6491985]]",None,None,None,[[23.5677812 85.6480339]],None,None,None,[[23.5682468 85.6491864]],None,None,None
408,"[[23.5708557 85.6470713]
 [23.570181  85.6479962]
 [23.5713893 85.6461545]
 [23.5708282 85.6411616]
 [23.572129  85.6419817]
 [23.5775758 85.6436178]
 [23.5791036 85.6463547]
 [23.5798856 85.645952 ]
 [23.5799355 85.6439301]]",None,None,None,None,[[23.5779978 85.6495133]],None,None,None,[[23.5776754 85.64959  ]],None,"[[23.5713428 85.6420169]
 [23.5783014 85.6485958]
 [23.5787733 85.6494623]]"
409,None,None,None,None,None,None,None,None,None,None,None,None
410,None,None,None,None,None,None,None,None,None,None,None,None
411,None,None,None,None,None,None,None,None,None,None,None,None
412,None,None,None,None,None,None,None,None,None,None,None,None
413,None,None,None,None,None,None,None,None,None,None,None,None
414,None,None,None,None,None,None,None,None,None,None,None,None
415,None,None,None,None,None,None,None,None,None,None,None,None
416,None,None,None,None,None,None,None,None,None,None,None,None
417,[[23.6636733 85.6460561]],None,None,None,None,None,None,None,None,None,None,None
418,None,None,None,None,None,None,None,None,None,None,None,None
419,[[23.6802026 85.6437127]],None,None,None,None,None,None,None,None,None,None,None
420,None,None,None,None,None,None,None,None,None,None,None,None
421,None,None,None,None,None,None,None,None,None,None,None,None
422,None,None,None,None,None,None,None,None,None,None,None,None
423,None,None,None,None,None,None,None,None,None,None,None,None
424,None,None,None,None,None,None,None,None,None,None,None,None
425,None,None,None,None,None,None,None,None,None,None,None,None
426,None,None,None,None,None,None,None,None,None,None,None,None
427,None,None,None,None,None,None,None,None,None,None,None,None
428,[[23.7790498 85.6441824]],None,None,None,None,None,None,None,None,None,None,None
429,None,None,None,None,None,None,None,None,None,None,None,None
430,[[23.7956047 85.6422308]],None,None,None,None,None,None,None,None,None,None,None
431,None,None,None,None,None,None,None,None,None,None,None,None
432,None,None,None,None,None,None,None,None,None,None,None,None
433,None,None,None,None,None,None,None,None,None,None,None,None
434,None,None,None,None,None,None,None,None,None,None,None,None
435,None,None,None,None,None,None,None,None,None,None,None,None
436,None,None,None,None,None,None,None,None,None,None,None,None
437,None,None,None,None,None,None,None,None,None,None,None,None
438,None,None,None,None,None,None,None,None,None,None,None,None
439,None,None,None,None,None,None,None,None,None,None,None,None
440,None,None,None,None,None,None,None,None,None,None,None,None
441,None,None,None,None,None,None,None,None,None,None,None,None
442,None,None,None,None,None,None,None,None,None,None,None,None
443,None,None,None,None,None,None,None,None,None,None,None,None
444,None,None,None,None,None,None,None,None,None,None,None,None
445,None,None,None,None,None,None,None,None,None,None,None,None
446,None,None,None,None,None,None,None,None,None,None,None,None
447,None,None,None,None,None,None,None,None,None,None,None,None
448,None,None,None,None,None,None,None,None,None,None,None,None
449,[[23.4275329 85.6581393]],[[23.4275329 85.6581393]],None,None,None,None,[[23.4256439 85.6509914]],None,None,None,None,None
450,[[23.4318804 85.6510821]],None,None,None,None,None,None,None,None,None,None,None
451,None,None,None,None,None,None,None,None,None,None,None,None
452,None,None,None,None,None,None,None,None,None,None,None,None
453,None,None,None,None,None,None,None,None,None,None,None,None
454,None,None,None,None,None,None,None,None,None,None,None,None
455,None,None,None,None,None,None,None,None,None,None,None,None
456,"[[23.4980144 85.6504217]
 [23.4980276 85.6505044]]",None,None,None,None,None,None,None,None,None,None,None
457,[[23.5069035 85.6533894]],None,None,None,None,None,None,None,None,None,None,None
458,None,None,None,None,None,None,None,None,None,None,None,None
459,[[23.526327 85.657701]],None,None,None,None,None,None,None,None,None,None,None
460,"[[23.5359794 85.6502769]
 [23.5360793 85.6501835]]",None,None,None,None,None,None,None,None,None,None,None
461,None,None,None,None,None,None,None,None,None,None,None,None
462,None,None,None,None,None,None,None,None,None,[[23.5572677 85.6527159]],None,None
463,"[[23.565126  85.6515387]
 [23.5678833 85.6530503]
 [23.5636916 85.6502527]
 [23.5647187 85.6522792]
 [23.5628126 85.6501044]
 [23.5687985 85.6541087]
 [23.5692836 85.65422  ]
 [23.561441  85.6518435]]",None,None,None,None,None,None,None,None,None,None,None
464,"[[23.5731154 85.6528825]
 [23.5725918 85.6523615]
 [23.5733299 85.6524906]
 [23.5747279 85.651194 ]
 [23.575323  85.6526173]
 [23.5757621 85.6522118]
 [23.572531  85.6557166]
 [23.5720411 85.6561075]
 [23.5783148 85.6514955]
 [23.5721938 85.6591676]
 [23.576748  85.6578346]
 [23.5788836 85.658035 ]]",None,None,None,None,"[[23.5754828 85.6511468]
 [23.5749687 85.6578791]]",[[23.5744813 85.656424 ]],[[23.577136  85.6501973]],[[23.57486  85.651305]],"[[23.5746534 85.656137 ]
 [23.5712716 85.6514089]
 [23.5747279 85.651194 ]
 [23.5744214 85.6557441]
 [23.5741968 85.656084 ]
 [23.5743504 85.6559895]
 [23.5749905 85.6597083]]",None,"[[23.571861  85.6545991]
 [23.5757621 85.6522118]
 [23.5747656 85.6562852]]"
465,"[[23.5813858 85.6500799]
 [23.5880815 85.6590797]
 [23.5880427 85.6591244]]",None,None,None,None,None,None,None,None,None,None,None
466,None,None,None,None,None,None,[[23.5961533 85.656773 ]],None,None,None,None,None
467,None,None,None,None,None,None,None,None,None,None,None,None
468,None,None,None,None,None,None,None,None,None,None,None,None
469,None,None,None,None,None,None,None,None,None,None,None,None
470,"[[23.6326257 85.654515 ]
 [23.632592  85.6545334]
 [23.6362465 85.6532369]]",None,None,None,None,None,[[23.6334073 85.6550537]],None,None,None,None,None
471,None,None,None,None,None,None,None,None,None,None,None,None
472,None,None,None,None,None,None,None,None,None,None,None,None
473,None,None,None,None,None,None,None,None,None,None,None,None
474,None,None,None,None,None,None,None,None,None,None,None,None
475,[[23.6839043 85.6542092]],None,None,None,None,None,None,None,None,None,None,None
476,None,None,None,None,None,None,None,None,None,None,None,None
477,[[23.7088307 85.654857 ]],None,None,None,None,None,None,None,None,None,None,None
478,None,None,None,None,None,None,None,None,None,None,None,None
479,None,None,None,None,None,None,None,None,None,None,None,None
480,None,None,None,None,None,None,None,None,None,None,None,None
481,None,None,None,None,None,None,None,None,None,None,None,None
482,None,None,None,None,None,None,None,None,None,None,None,None
483,None,None,None,None,None,None,None,None,None,None,None,None
484,None,None,None,None,None,None,None,None,None,None,None,None
485,[[23.7828993 85.6545579]],None,None,None,None,None,None,None,None,None,None,None
486,None,None,None,None,None,None,None,None,None,None,None,None
487,None,None,None,None,None,None,None,None,None,None,None,None
488,None,None,None,None,None,None,None,None,None,None,None,None
489,None,None,None,None,None,None,None,None,None,None,None,None
490,None,None,None,None,None,None,None,None,None,None,None,None
491,None,None,None,None,None,None,None,None,None,None,None,None
492,"[[23.8553771 85.6534786]
 [23.8568659 85.6537627]]",None,None,None,None,None,None,None,None,None,None,None
493,None,None,None,None,None,None,None,None,None,None,None,None
494,None,None,None,None,None,None,None,None,None,None,None,None
495,None,None,None,None,None,None,None,None,None,None,None,None
496,None,None,None,None,None,None,None,None,None,None,None,None
497,None,None,None,None,None,None,None,None,None,None,None,None
498,None,None,None,None,None,None,None,None,None,None,None,None
499,None,None,None,None,None,None,None,None,None,None,None,None
500,None,None,None,None,None,None,None,None,None,None,None,None
501,[[23.9449086 85.6596433]],None,None,None,None,None,None,None,None,None,None,None
502,None,None,None,None,None,None,None,None,None,None,None,None
503,None,None,None,None,None,None,None,None,None,None,None,None
504,None,None,None,None,None,None,None,None,None,None,None,None
505,None,None,None,None,None,None,None,None,None,None,None,None
506,None,None,None,None,None,None,None,None,None,None,None,None
507,None,None,None,None,None,None,None,None,None,None,None,None
508,None,None,None,None,None,None,None,None,None,None,None,None
509,None,None,None,None,None,None,None,None,None,None,None,None
510,None,None,None,None,None,None,None,None,None,None,None,None
511,None,None,None,None,None,None,None,None,None,None,None,None
512,None,None,None,None,None,"[[23.491851  85.6614682]
 [23.4937472 85.6684408]
 [23.4949575 85.6699678]
 [23.4949836 85.6699692]]",None,None,None,[[23.4971278 85.6686504]],None,None
513,None,None,None,None,None,None,None,None,None,None,None,None
514,None,None,None,None,None,None,None,None,None,None,None,None
515,[[23.5268092 85.6669346]],None,None,None,None,None,None,None,None,None,None,None
516,None,None,None,None,None,None,None,None,None,None,None,None
517,"[[23.540658  85.6667143]
 [23.5407976 85.6672075]
 [23.5409141 85.666892 ]]",None,None,None,None,None,None,None,None,None,None,None
518,None,None,None,None,None,None,None,None,None,None,None,None
519,None,None,None,None,None,None,None,None,None,None,None,None
520,"[[23.5753236 85.6612627]
 [23.5741227 85.66677  ]
 [23.5742732 85.6620414]
 [23.5748845 85.6621911]
 [23.5750348 85.6617462]
 [23.5776824 85.6669349]
 [23.578021  85.6645183]
 [23.5780345 85.6685302]
 [23.5797347 85.6697559]
 [23.5783612 85.6683701]]",[[23.5742732 85.6620414]],None,None,None,"[[23.574537  85.6620577]
 [23.5747571 85.6612532]
 [23.5750758 85.6606837]]",None,None,None,None,None,None
521,[[23.5876587 85.6697425]],None,None,None,None,None,None,None,None,None,None,[[23.5826078 85.6659308]]
522,[[23.5985285 85.6638446]],None,None,None,None,None,None,None,None,None,None,None
523,None,None,None,None,None,None,None,None,None,None,None,None
524,None,None,None,None,None,None,None,None,None,None,None,None
525,None,None,None,None,None,None,None,None,None,None,None,None
